Category,Country,Year,Value
FE|Transport|Freight|Road|Heavy,IT,2050,0.14475192974569281
FE|Transport|Freight|Road|Heavy,LT,2050,0.05866351266464282
FE|Transport|Freight|Road|Heavy,LU,2050,0.00022253000225958477
FE|Transport|Freight|Road|Heavy,LV,2050,0.0018416276049069993
FE|Transport|Freight|Road|Heavy,NL,2050,0.004864966256296063
FE|Transport|Freight|Road|Heavy,PL,2050,0.08537478638414857
FE|Transport|Freight|Road|Heavy,PT,2050,0.009676218374115704
FE|Transport|Freight|Road|Heavy,RO,2050,0.04271041353713559
FE|Transport|Freight|Road|Heavy,SE,2050,0.016375138786965025
FE|Transport|Freight|Road|Heavy,SI,2050,0.00516423074209345
FE|Transport|Freight|Road|Heavy,SK,2050,0.004550354873791116
FE|Transport|Freight|Road|Heavy,MT,2050,0.0
FE|Transport|Freight|Road|Light,AT,2005,0.0025440819613162914
FE|Transport|Freight|Road|Light,BE,2005,0.11388508073892349
FE|Transport|Freight|Road|Light,BG,2005,0.0022026886098895798
FE|Transport|Freight|Road|Light,CY,2005,0.0006360204903290729
FE|Transport|Freight|Road|Light,CZ,2005,0.016405587353488103
FE|Transport|Freight|Road|Light,DE,2005,0.038002224297162095
FE|Transport|Freight|Road|Light,DK,2005,0.0014544292095024956
FE|Transport|Freight|Road|Light,EE,2005,0.00019174147134914555
FE|Transport|Freight|Road|Light,EL,2005,0.004480203159817989
FE|Transport|Freight|Road|Light,ES,2005,0.020731462011976315
FE|Transport|Freight|Road|Light,EU27_2020,2005,0.930521360457697
FE|Transport|Freight|Road|Light,FI,2005,0.0011130358580758773
FE|Transport|Freight|Road|Light,FR,2005,0.03732411421556126
FE|Transport|Freight|Road|Light,HR,2005,0.0016555239233565296
FE|Transport|Freight|Road|Light,HU,2005,0.006252642614485021
FE|Transport|Freight|Road|Light,IE,2005,0.002039006866054914
FE|Transport|Freight|Road|Light,IT,2005,0.5797280003136983
FE|Transport|Freight|Road|Light,LT,2005,0.0160501641383042
FE|Transport|Freight|Road|Light,LU,2005,0.00021044795635882964
FE|Transport|Freight|Road|Light,LV,2005,0.0007997022341637388
FE|Transport|Freight|Road|Light,NL,2005,0.0047514471924583615
FE|Transport|Freight|Road|Light,PL,2005,0.03317127454341261
FE|Transport|Freight|Road|Light,PT,2005,0.0023944300812388185
FE|Transport|Freight|Road|Light,RO,2005,0.03586033176355388
FE|Transport|Freight|Road|Light,SE,2005,0.002712440326403355
FE|Transport|Freight|Road|Light,SI,2005,0.001936121198501698
FE|Transport|Freight|Road|Light,SK,2005,0.0039844813070615
FE|Transport|Freight|Road|Light,MT,2005,
FE|Transport|Freight|Road|Light,AT,2010,0.002780560987975286
FE|Transport|Freight|Road|Light,BE,2010,0.1244709948146585
FE|Transport|Freight|Road|Light,BG,2010,0.002407434237750577
FE|Transport|Freight|Road|Light,CY,2010,0.0006951402469938215
FE|Transport|Freight|Road|Light,CZ,2010,0.017930529312164115
FE|Transport|Freight|Road|Light,DE,2010,0.041534629757880824
FE|Transport|Freight|Road|Light,DK,2010,0.0015896221824637942
FE|Transport|Freight|Road|Light,EE,2010,0.00020956433916718918
FE|Transport|Freight|Road|Light,EL,2010,0.0048966496810299645
FE|Transport|Freight|Road|Light,ES,2010,0.022658505256791247
FE|Transport|Freight|Road|Light,EU27_2020,2010,1.01701573797869
FE|Transport|Freight|Road|Light,FI,2010,0.0012164954322391875
FE|Transport|Freight|Road|Light,FR,2010,0.040793487582777135
FE|Transport|Freight|Road|Light,HR,2010,0.0018094091723221228
FE|Transport|Freight|Road|Light,HU,2010,0.006833841986990669
FE|Transport|Freight|Road|Light,IE,2010,0.002228537850656603
FE|Transport|Freight|Road|Light,IT,2010,0.6336152238095236
