Category,Country,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
FE|Transport|Pass|Domestic Aviation,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE|Transport|Pass|Domestic Aviation,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE|Transport|Pass|Domestic Aviation,NL,5.606340938208214e-06,5.508937758022148e-06,2.574307755840504e-06,2.775976232403576e-06,2.8907048132721438e-06,3.6698922970178505e-06,4.106646679843806e-06,3.765265169984896e-06,3.4516608837525473e-06,3.246052267825233e-06
FE|Transport|Pass|Domestic Aviation,PL,0.003146989978511214,0.0030923149533389777,0.0014450281919213674,0.0015582301326739119,0.0016226303713004248,0.002060009265976209,0.0023051712496966296,0.0021135446250913894,0.0019375101033117027,0.0018220964563447355
FE|Transport|Pass|Domestic Aviation,PT,0.013413748911973404,0.01318070175757377,0.006159296810448062,0.006641809439967487,0.00691630940237788,0.008780595819760421,0.009825575725906416,0.009008785254740156,0.008258454655940755,0.007766514836620951
FE|Transport|Pass|Domestic Aviation,RO,0.001486674476632314,0.001460845362149005,0.0006826480368901444,0.0007361259434520422,0.0007665493612922098,0.0009731722116260895,0.0010889895692683036,0.0009984629346780696,0.0009153021898637998,0.0008607794476966908
FE|Transport|Pass|Domestic Aviation,SE,0.0076043894514913725,0.007472272670847389,0.0034917674396131985,0.0037653087123929252,0.003920925507689064,0.004977808267306545,0.005570217908150791,0.005107171157851839,0.004681801179027482,0.004402915537336002
FE|Transport|Pass|Domestic Aviation,SK,3.3002344726726287e-06,3.24289701557878e-06,1.5153946741256526e-06,1.6341090487490293e-06,1.7016452941819136e-06,2.1603226066884336e-06,2.4174228947693335e-06,2.2164649010285034e-06,2.0318582765636227e-06,1.910824495414613e-06
FE|Transport|Pass|Rail,AT,0.007438026912808503,0.007198101716592834,0.0066420406901660295,0.006852037438784074,0.007505606613291381,0.008303217783836945,0.009341883810574622,0.009703980168377847,0.010227920409448048,0.010796342649748228
FE|Transport|Pass|Rail,BE,0.0063668109675227786,0.006161439517734062,0.005685461750623595,0.005865215012868871,0.0064246579185032,0.007107398060207083,0.007996476619366233,0.008306424282797197,0.008754907262527733,0.00924146599593255
FE|Transport|Pass|Rail,BG,0.0008446635883580171,0.0008174176426860475,0.0007542712589160592,0.0007781185250405991,0.0008523379505214197,0.000942914809320801,0.0010608658981692473,0.0011019856215177552,0.0011614843634953393,0.0012260344887937114
FE|Transport|Pass|Rail,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE|Transport|Pass|Rail,CZ,0.005303553535946475,0.005132479118272473,0.004735989638269454,0.00488572410571977,0.005351740046113166,0.0059204625841525,0.0066610650239320715,0.006919251427570066,0.007292837749685602,0.007698141174611815
FE|Transport|Pass|Rail,DE,0.05380379721621261,0.052068271551198086,0.04804594210060322,0.049564977002083975,0.05429264251663116,0.06006225187412345,0.06757555841805772,0.070194822805825,0.07398480297320119,0.07809654864296084
FE|Transport|Pass|Rail,DK,0.003199853078760819,0.003096636810954506,0.002857418318167571,0.002947759311884343,0.003228925992207729,0.0035720598084257385,0.0040188958742831404,0.004174670404129152,0.00440007047502539,0.004644606785122428
FE|Transport|Pass|Rail,EE,0.00021647157289575266,0.00020948894360293697,0.00019330569952118274,0.00019941731043752152,0.00021843836922908678,0.0002416515340470165,0.0002718802050584245,0.00028241842561507627,0.0002976668469259129,0.00031420984386167506
FE|Transport|Pass|Rail,EL,0.0003570719817619005,0.00034555406628625,0.00031885964651413813,0.000328940808638394,0.00036031623159605246,0.0003986065745432784,0.00044846906373612034,0.00046585196186020686,0.000491004382306761,0.0005182922179385477
FE|Transport|Pass|Rail,ES,0.01837461645227076,0.017781914448180523,0.01640824261229971,0.01692701052713958,0.018541562752800257,0.020511950801757668,0.023077831523490973,0.02397234048015274,0.025266662359655065,0.026670870864261374
FE|Transport|Pass|Rail,EU27_2020,0.227557782492974,0.220217550163213,0.203205509794476,0.2096301160787,0.229625304829703,0.254027290919377,0.285804069971924,0.296881986897526,0.31291132919682,0.330301546527125
FE|Transport|Pass|Rail,FI,0.0027584208516792477,0.002669443671058286,0.002463226303457676,0.002541104404325442,0.0027834830431915153,0.0030792802095847235,0.003464473495340425,0.003598758320521891,0.0037930635714901457,0.004003865142737783
FE|Transport|Pass|Rail,FR,0.053754984998794934,0.052021033848228794,0.04800235356051511,0.049520010353651986,0.05424338680592263,0.06000776182232853,0.06751425209730924,0.07013114021965688,0.0739176820175218,0.0780256974036587
FE|Transport|Pass|Rail,HR,0.0006059081770759132,0.0005863636607710205,0.0005410664432676747,0.0005581729620580168,0.00061141327857755,0.0006763873820630358,0.0007609980249430142,0.0007904947109128608,0.0008331753411505498,0.0008794795139462412
FE|Transport|Pass|Rail,HU,0.005520025108842251,0.005341968061875433,0.004929295337790658,0.005085141416157312,0.005570178415342276,0.006162114118199543,0.006932945228990526,0.007201669853185172,0.007590504596611546,0.008012351018473524
FE|Transport|Pass|Rail,IE,0.0011858185427010986,0.0011475681101779506,0.0010589172510536277,0.0010923962961468098,0.0011965925373212019,0.0013237528887135482,0.001489343770356937,0.0015470715226709533,0.0016306014776457643,0.0017212230417424101
FE|Transport|Pass|Rail,IT,0.029070328310128443,0.028132619384680643,0.025959344564868172,0.026780082980841585,0.029334452667725802,0.03245178725973393,0.036511245870974686,0.03792644107322852,0.039974176985096505,0.04219576361526179
FE|Transport|Pass|Rail,LT,0.00020798249160573252,0.0002012736909126348,0.00018572508385369374,0.0001915970237537058,0.00020987215867109287,0.00023217500330008513,0.00026121823623261574,0.00027134319323802666,0.0002859936372425567,0.00030188788920044654
FE|Transport|Pass|Rail,LU,0.0002679366282165638,0.0002592939130379559,0.0002392631820053919,0.0002468277984582134,0.0002703710207369897,0.0002991030017003593,0.0003365183910649707,0.00034956202190102286,0.0003684356806313482,0.0003889116939954661
FE|Transport|Pass|Rail,LV,0.0003247073593436404,0.0003142334154044165,0.00028995854928178427,0.0002991259656562928,0.0003276575538436417,0.00036247730107053747,0.0004078203075876511,0.00042362763842262926,0.00044650027038888507,0.00047131476579252913
FE|Transport|Pass|Rail,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE|Transport|Pass|Rail,NL,0.010184244710133331,0.009855735961908795,0.009094369858601676,0.009381900181001516,0.010276775728805764,0.011368875480472936,0.012791030725727928,0.013286817842357709,0.014004203742018346,0.014782494982660472
FE|Transport|Pass|Rail,PL,0.01358518290195175,0.013146971570965076,0.012131354010393114,0.012514902533708974,0.013708613833606225,0.015165410610966889,0.017062481986572727,0.01772383281341855,0.01868078337141858,0.019718978068821114
FE|Transport|Pass|Rail,PT,0.00256211084684729,0.002479465952594814,0.002287924566146777,0.0023602602747619804,0.0025853894240376613,0.0028601354360616657,0.003217915466243293,0.0033426435718023036,0.0035231205975622,0.003718919941196522
FE|Transport|Pass|Rail,RO,0.0031717329969876027,0.003069423786417857,0.002832307528768992,0.002921854612244181,0.0032005504197343496,0.0035406688003265015,0.003983578102547619,0.004137983696880144,0.004361402967949239,0.004603790310307073
FE|Transport|Pass|Rail,SE,0.007060793362982761,0.006833036425167074,0.0063051770814415665,0.006504523449271578,0.007124945631620049,0.007882104448769656,0.008868092570877152,0.009211824529622091,0.009709192154143256,0.0102487857894892
FE|Transport|Pass|Rail,SI,0.0003936811448251593,0.0003809823435132236,0.00035155105158022633,0.0003626657949623926,0.0003972580146274487,0.00043947411338947226,0.0004944488042974797,0.0005136139014862945,0.0005413450990662993,0.000571430647415164
FE|Transport|Pass|Rail,SK,0.0018798009381611046,0.0018191650176109858,0.0016786325818716201,0.001731704732549538,0.0018968802504380742,0.002098459277276146,0.0023609597218678855,0.002452471769495878,0.0025848863692613192,0.002728542835299092
FE|Transport|Pass|Road|Bus,AT,0.005335410886246042,0.005977814626135801,0.005748885652102806,0.005674228488747856,0.005512032554928833,0.005191487102310836,0.004660204019738128,0.0036372633127421815,0.003016533765258788,0.0015662955556244298
FE|Transport|Pass|Road|Bus,BE,0.008503841529191718,0.009527736355336264,0.009162858043595446,0.009043865767325574,0.008785349872808084,0.008274448690109413,0.007427663458819085,0.005797250009598612,0.004807900582379588,0.002496439257798001
FE|Transport|Pass|Road|Bus,BG,0.009188448864542476,0.010294773014681359,0.009900519935328672,0.009771948107875397,0.009492620221849846,0.008940588604615886,0.008025632373334788,0.006263961420883659,0.00519496376965033,0.0026974167363033605
FE|Transport|Pass|Road|Bus,CY,0.0014911169535551108,0.0016706530995052118,0.001606673045931352,0.0015858081932786962,0.001540478393592844,0.0014508937732188379,0.0013024131353726728,0.0010165262068485017,0.0008430474679923997,0.00043774132996772286
FE|Transport|Pass|Road|Bus,CZ,0.011070476092227268,0.01240340347038665,0.011928397367223424,0.011773490770589028,0.011436949453362879,0.010771847768537166,0.00966948530963305,0.007546979492928747,0.006259024026768034,0.003249916055500296
FE|Transport|Pass|Road|Bus,DE,0.04265654059752789,0.04779255013734641,0.045962265969361794,0.04536538291996888,0.04406862853999402,0.04150587181807021,0.037258270487315386,0.029079872848002952,0.02411714819439331,0.012522512582574493
FE|Transport|Pass|Road|Bus,DK,0.005851823932596254,0.006556405765115848,0.006305318814612293,0.006223435603632899,0.006045540767128607,0.0056939698026598,0.0051112639672766256,0.003989313092554478,0.003308503291945345,0.0017178968992903744
FE|Transport|Pass|Road|Bus,EE,0.002759517921981087,0.0030917743631753924,0.0029733704351230443,0.0029347571427872396,0.0028508680861074882,0.0026850793698927444,0.0024102954367969617,0.0018812221799731675,0.0015601758074436788,0.000810100805545648
FE|Transport|Pass|Road|Bus,EL,0.013841309837933179,0.015507856125452064,0.014913960560887531,0.01472028233222835,0.014299507958462812,0.013467937715529208,0.012089664530141032,0.009435915911104986,0.007825597572844298,0.0040633388028394266
FE|Transport|Pass|Road|Bus,ES,0.033999935448051244,0.03809365684149507,0.03663480568546219,0.03615905249814041,0.03512545801078814,0.03308278033712046,0.029697175948397714,0.023178480622663016,0.019222878140473944,0.009981227110564539
FE|Transport|Pass|Road|Bus,EU27_2020,0.392634908536448,0.439909643141294,0.423062673208294,0.417568624271777,0.405632564051151,0.382043502748509,0.34294617941571,0.267667585228158,0.221987862654159,0.115264283358004
FE|Transport|Pass|Road|Bus,FI,0.010060796002600242,0.011272154062201481,0.010840470775583784,0.010699692397561725,0.010393845249629585,0.00978940400281497,0.008787582244873957,0.006858659056901271,0.005688171256961509,0.002953508249109589
FE|Transport|Pass|Road|Bus,FR,0.04838749095851828,0.054213528693637256,0.052137343954103854,0.05146026904950022,0.04998929437697627,0.04708222863807862,0.04226395767404267,0.03298678385066113,0.02735731200549071,0.014204925103616367
FE|Transport|Pass|Road|Bus,HR,0.002897365229174171,0.003246219009835405,0.0031219004028048593,0.003081358245166912,0.0029932786447424875,0.0028192082181930653,0.0025306978929128155,0.0019751956271740596,0.001638111896240489,0.0008505680964843663
FE|Transport|Pass|Road|Bus,HU,0.009051115912973254,0.010140904654016356,0.009752544183944186,0.009625894024534464,0.009350741045896331,0.008806960237092813,0.007905679180114896,0.006170338620873822,0.005117318487155006,0.0026571004427188936
FE|Transport|Pass|Road|Bus,IE,0.006856360465984711,0.007681892313350994,0.007387703243278709,0.007291763786272878,0.0070833311440471405,0.006671408760609575,0.005988674403076155,0.004674127056671459,0.003876447998737053,0.002012794732138586
FE|Transport|Pass|Road|Bus,IT,0.05141035895991305,0.05760036148625271,0.05539447313345488,0.054675099940117315,0.053112230395998425,0.05002355416591828,0.044904275713568455,0.03504753739245095,0.029066380639292493,0.015092336554537487
FE|Transport|Pass|Road|Bus,LT,0.004067524273443891,0.004557269648460587,0.004382742479208402,0.004325826558278012,0.004202174245095632,0.003957801986414141,0.0035527709812097686,0.002772917986808544,0.002299696232108972,0.001194087077400745
FE|Transport|Pass|Road|Bus,LU,0.0012858890596370194,0.0014407149875001603,0.001385540743300558,0.0013675475968253463,0.0013284567036847361,0.0012512019431000477,0.0011231572398867306,0.000876617977620288,0.0007270157537016097,0.00037749338562238365
FE|Transport|Pass|Road|Bus,LV,0.002213272249447278,0.002479758636485321,0.002384792727368964,0.002353822923655829,0.0022865396783822095,0.0021535687844638413,0.0019331782412930756,0.001508834863080067,0.0012513395152712334,0.0006497416153332585
FE|Transport|Pass|Road|Bus,MT,0.0012334247860038502,0.0013819338160101775,0.0013290106809739181,0.0013117516548748949,0.0012742556701744207,0.0012001529038215865,0.0010773324244993704,0.0008408519641333946,0.000697353510950596,0.0003620916554889966
FE|Transport|Pass|Road|Bus,NL,0.004503697842472794,0.005045960172220671,0.004852717899335979,0.004789698703121197,0.004652786758985521,0.004382209685513702,0.003933745916979371,0.0030702668048173632,0.002546299975764573,0.001322132833803865
FE|Transport|Pass|Road|Bus,PL,0.06618573861076657,0.07415475297862491,0.07131489049027595,0.0703887688466796,0.06837672930401784,0.06440036497291537,0.05780980166276322,0.04512022860249933,0.03742008245562565,0.019429886552693017
FE|Transport|Pass|Road|Bus,PT,0.008420001562503358,0.009433801738151223,0.009072520787132221,0.008954701664012533,0.008698734495727813,0.008192870323419263,0.0073544336067784466,0.005740094517457751,0.004760499155238228,0.0024718266890554137
FE|Transport|Pass|Road|Bus,RO,0.028141939247968734,0.031530335644439224,0.03032283627528206,0.02992905266604275,0.029073540651481846,0.027382804765133786,0.024580520826369634,0.019184959763815963,0.01591088517291083,0.008261518243023179
FE|Transport|Pass|Road|Bus,SE,0.007323395372444901,0.00820515999681108,0.007890931641245498,0.007788457073439871,0.0075658266188254625,0.007125845306343537,0.006396605112603038,0.004992514706143166,0.004140500120481492,0.002149900329796643
FE|Transport|Pass|Road|Bus,SI,0.0014309373455640901,0.0016032276380901953,0.0015418297391448772,0.0015218069657472614,0.0014783066198603898,0.0013923375222817478,0.0012498493765459669,0.0009755004854958667,0.0008090231307191597,0.00042007463952059294
FE|Transport|Pass|Road|Bus,SK,0.004467178593179074,0.005005043866575634,0.004813368542226213,0.004750860351371327,0.004615058588600844,0.004346675550329633,0.003901848251366562,0.0030453708542529274,0.002525652728359431,0.001311412021652181
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,12960524377788.97,13734550009467.285,13676342608632.502,13677469046646.672,1250851053629.5918,1071479810257.6151,8040564929089.037,5851008662502.886,445204180125.58136,4002624532330.801
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,15116555730392.996,16019343399854.098,15951452981766.676,15952766806926.96,1458934770804.256,1249724455092.868,9378142759618.28,6824345678274.623,519265548530.2505,4668475985007.86
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,7514383357005.728,7963155733418.759,7929407660320.957,7930060757897.849,725231021948.1097,621233355910.0209,4661839715962.021,3392356731380.079,258124963472.79514,2320681964198.4653
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,1563822310688.5955,1657216568249.4827,1650193238836.313,1650329155319.8455,150928213087.3164,129285203583.64503,970177938803.028,705985160765.1699,53718523216.95811,482958355889.93713
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,16279434622453.697,17251671493409.701,17178558434955.312,17179973329405.057,1571166980318.1345,1345862637337.4934,10099579868467.443,7349325553514.028,559211350770.5106,5027610187129.232
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,122727862582971.62,130057389428591.44,129506202633772.72,129516869280104.42,11844758109070.193,10146227350112.72,76138998619363.42,55405303533400.21,4215798361789.5986,37902290004328.414
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,7068574329339.567,7490722195494.468,7458976308729.004,7459590659707.286,682204931666.6506,584377179535.4382,4385264762014.416,3191096936123.1157,242811073627.81073,2183001875117.415
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2164100113313.5496,2293344031877.005,2283624776770.4663,2283812865196.756,208862452474.31677,178911709989.56638,1342583599778.3162,976979645300.5234,74338536665.1192,668343344102.1316
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,14692140916764.348,15569581776587.443,15503597460634.24,15504874398631.174,1417973487037.5903,1214636993295.6685,9114840537703.818,6632744267818.466,504686566721.574,4537403113618.035
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,66935074363056.766,70932556386553.3,70631942260937.11,70637759788843.08,6460063331641.836,5533694369729.089,41525774402453.28,30217735680100.027,2299272316058.3467,20671692202369.3
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27_2020,640226534352189.0,678462004864356.0,675586664220426.0,675642308227177.0,61789786563611.0,52929170576245.0,397189409064838.0,289029277617694.0,21992283723441.0,197722434521154.0
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,9294267482505.602,9849337713418.658,9807595949192.896,9808403741833.146,897011875008.0007,768380944192.7487,5766059997501.129,4195882663895.4546,319265379532.6345,2870367120274.4824
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,98131507866075.27,103992096538996.11,103551375172608.25,103559904076040.39,9470905376243.834,8112783585271.386,60879694184194.46,44301317281024.086,3370894281011.817,30306148835497.473
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,4774594164456.168,5059741443719.359,5038298120266.32,5038713094553.804,460807446301.99585,394727952377.9089,2962105025252.747,2155483142645.3909,164011055298.19058,1474547416254.7742
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,10420027075763.176,11042329677442.219,10995531980448.75,10996437616228.96,1005661612650.7986,861450378747.9186,6464468706923.779,4704105089165.0625,357936104738.2954,3218037695486.827
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,6009427005025.151,6368320703922.144,6341331585559.901,6341853882870.143,579984102636.1462,496814752197.535,3728181562108.1313,2712946516526.6206,206428532118.78842,1855903299467.2966
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,102272364367045.97,108380252375659.27,107920933884099.19,107929822681779.28,9870549292353.02,8455118818679.666,63448635423574.734,46170700536757.31,3513135950391.4663,31584977788132.363
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,4250657136561.7007,4504513962047.368,4485423707938.275,4485793145288.513,410241036774.5786,351412733728.4707,2637060330397.732,1918952582657.391,146013407352.63855,1312738901404.8027
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,1133860848976.1272,1201577041182.679,1196484724621.759,1196583271866.1323,109431609113.10973,93739186155.27031,703434638213.2946,511879724619.90594,38949009695.164024,350172502135.71356
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,1953924894373.0398,2070616774001.8398,2061841443142.3306,2062011264610.4822,188577941879.2743,161535985277.59695,1212193235537.1304,882096368141.4742,67118853008.531906,603434513031.9187
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,809505667070.7152,857850789307.8511,854215194059.7172,854285550623.1936,78127318545.05965,66923910890.66143,502208297042.5319,365450079974.6154,27807154734.638298,250001245908.75656
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,22665001355734.832,24018595661026.0,23916804191762.992,23918774074953.99,2187453223337.3699,1873773826138.5315,14061114327363.852,10232079767953.615,778560577642.8112,6999677467313.37
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,54483999238356.695,57737880848201.27,57493186120557.07,57497921488210.195,5258380437912.404,4504332036598.482,33801266114140.066,24596717094081.78,1871568117447.844,16826401896567.617
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,14616779991537.64,15489720162495.676,15424074302260.318,15425344690413.396,1410700224785.65,1208406712212.2014,9068087459299.059,6598722694812.412,502097859818.12805,4514129249127.761
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,20263312733920.277,21473473911167.613,21382468737907.402,21384229883142.82,1955660538449.1494,1675220064439.6748,12571133463916.049,9147841158368.217,696060689318.5166,6257959191379.334
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,12439004478644.82,13181884011785.67,13126018824655.203,13127099935812.031,1200517926950.612,1028364421844.9225,7717019793981.173,5615569311546.577,427289562448.8808,3841562504162.372
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,3075940062741.2725,3259640689403.2715,3245826242475.292,3246093581644.216,296866296164.3049,254295858618.03464,1908278945475.5586,1388628378592.5916,105660954281.67984,949948690055.0642
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,6609887279624.043,7004641537075.335,6974955673514.354,6975530158626.538,637935952827.6329,546456344029.81036,4100700426663.106,2984023377752.0713,227054813622.40656,2041344640862.2832
FE|Transport|Pass|Road|LDV|Two Wheelers,AT,0.0049880719393796055,0.006041595640671895,0.005683973781094287,0.0054629011860594335,0.004913162801493736,0.004333534899860087,0.004411343161559101,0.003915215775237363,0.0035966941600145035,0.0033497976888832537
FE|Transport|Pass|Road|LDV|Two Wheelers,BE,0.004311165109110674,0.005221720265056833,0.004912629517769411,0.004721557602633129,0.004246421523706955,0.0037454520877888307,0.003812701371101907,0.00338390100423098,0.0031086043985013604,0.002895213039106495
FE|Transport|Pass|Road|LDV|Two Wheelers,BG,0.001215467856494429,0.0014721851233137767,0.0013850416577866115,0.0013311718186017954,0.0011972143809302197,0.0010559736186226414,0.0010749335378487906,0.000954039754012211,0.0008764240360339686,0.0008162615668095846
FE|Transport|Pass|Road|LDV|Two Wheelers,CY,0.00022469860592352873,0.00027215688436552256,0.0002560470258327158,0.00024608832745868906,0.00022132416003372435,0.0001952135539650275,0.0001987185972253451,0.00017636945442592433,0.0001620209518848826,0.00015089896055339217
FE|Transport|Pass|Road|LDV|Two Wheelers,CZ,0.009388175552706646,0.011371038987089964,0.010697949897757868,0.010281863610851236,0.009247187181744637,0.008156254941408805,0.00830269982615763,0.007368926004147898,0.006769428467346974,0.006304738414257596
FE|Transport|Pass|Road|LDV|Two Wheelers,DE,0.02807200464942102,0.034001053508453866,0.03198841964374544,0.030744261381575346,0.027650429000037387,0.02438838359505116,0.0248262750109576,0.022034156038980394,0.020241571575054376,0.01885208101241744
FE|Transport|Pass|Road|LDV|Two Wheelers,DK,0.0010536951601225926,0.0012762446418897288,0.001200699536051132,0.0011539995032017786,0.001037871130918813,0.0009154288081043282,0.0009318652568496928,0.000827061831372933,0.0007597763775074658,0.0007076212322240755
FE|Transport|Pass|Road|LDV|Two Wheelers,EE,0.0003603085008560004,0.00043640875563221793,0.00041057629016986747,0.00039460732735910645,0.0003548975125021656,0.000313028657595894,0.00031864906132456804,0.00028281178452269724,0.00025980368699204004,0.000241969361733491
FE|Transport|Pass|Road|LDV|Two Wheelers,EL,0.009250795363643578,0.01120464292034411,0.010541403359903929,0.010131405797312355,0.009111870120810106,0.008036901842438016,0.008181203752139009,0.007261094142466344,0.006670369245725906,0.006212479151477386
FE|Transport|Pass|Road|LDV|Two Wheelers,ES,0.031258314138886224,0.0378603389709203,0.03561926134303831,0.034233885047932656,0.030788887596453304,0.02715658412266228,0.027644178350722064,0.024535140252831624,0.022539088706329685,0.020991884185585955
FE|Transport|Pass|Road|LDV|Two Wheelers,EU27_2020,0.187039755803735,0.226544161156731,0.213134269299038,0.204844620574493,0.184230857490335,0.1624963150667,0.165413923001101,0.146810433253376,0.134866699110499,0.125608722034303
FE|Transport|Pass|Road|LDV|Two Wheelers,FI,0.003494861027375324,0.0042330057393620895,0.003982440247371466,0.0038275471331586566,0.00344237641412731,0.0030362637941776607,0.003090779660172474,0.0027431711476767462,0.002520000994369482,0.0023470145448475804
FE|Transport|Pass|Road|LDV|Two Wheelers,FR,0.001630816411229424,0.0019752588656620925,0.0018583368154788935,0.0017860586245390983,0.0016063253748330008,0.0014168199495146565,0.0014422588348495318,0.0012800533387165947,0.0011759148491860387,0.0010951937164740768
FE|Transport|Pass|Road|LDV|Two Wheelers,HR,0.0009013372098090308,0.0010917073818776757,0.0010270856416550419,0.0009871381512427967,0.0008878012395680629,0.0007830633364393209,0.0007971231740583837,0.0007074736903437,0.00064991730635046,0.0006053034797846758
FE|Transport|Pass|Road|LDV|Two Wheelers,HU,0.0011305527480294495,0.0013693352134961153,0.0012882797714306277,0.0012381733910760294,0.0011135744981728688,0.0009822011088171472,0.0009998364487144617,0.000887388555661726,0.0008151952329163104,0.0007592358387238271
FE|Transport|Pass|Road|LDV|Two Wheelers,IE,0.00025347393233746146,0.0003070098072451692,0.00028883688990584026,0.00027760286187325723,0.0002496673485554517,0.00022021296912686113,0.00022416687482446914,0.00019895565873143925,0.00018276965994749633,0.00017022336547170655
FE|Transport|Pass|Road|LDV|Two Wheelers,IT,0.05524174402574639,0.06690927555679405,0.06294869610547707,0.060500368203545936,0.0544121426345533,0.04799289757125755,0.04885460608871727,0.04336010993621054,0.03983255665537374,0.03709823529336288
FE|Transport|Pass|Road|LDV|Two Wheelers,LT,0.0004220273916822881,0.0005111632071106347,0.0004809057805056608,0.0004622014210279189,0.0004156895303885165,0.0003666487678563001,0.0003732319162421376,0.0003312559084106315,0.0003043066486363926,0.00028341740024675485
FE|Transport|Pass|Road|LDV|Two Wheelers,LU,0.00018863288640808004,0.00022847377464891918,0.00021494966264039436,0.0002065894059692896,0.0001858000630106874,0.0001638803943578305,0.00016682285332174552,0.0001480609064121334,0.00013601544026949297,0.00012667860740912942
FE|Transport|Pass|Road|LDV|Two Wheelers,LV,0.00039312331660432413,0.00047615434274160957,0.0004479692056313294,0.00043054588198511207,0.0003872195267056311,0.00034153749848793734,0.0003476697761034319,0.0003085686472625967,0.00028346510519095794,0.00026400653266662246
FE|Transport|Pass|Road|LDV|Two Wheelers,MT,0.00021826653724896865,0.00026436630745785316,0.0002487175987216576,0.0002390439712388707,0.00021498868594021473,0.0001896255042299289,0.00019303021451815258,0.0001713208230011779,0.00015738305088430483,0.00014657943007295176
FE|Transport|Pass|Road|LDV|Two Wheelers,NL,0.010265924934357198,0.01243417658859817,0.01169815689803902,0.011243168539159493,0.010111754826993152,0.00891882565509149,0.009078962434108004,0.008057885238799696,0.007402337557934696,0.006894201213873398
FE|Transport|Pass|Road|LDV|Two Wheelers,PL,0.017540095704203364,0.021244714797891022,0.019987170456281827,0.019209789030830655,0.017276684617994986,0.0152384764704306,0.015512082058594626,0.013767495784916725,0.012647443852473812,0.011779255144431476
FE|Transport|Pass|Road|LDV|Two Wheelers,PT,0.00022775102216691397,0.0002758539971765792,0.0002595252944116862,0.00024943131218685443,0.00022433073614648602,0.00019786543077842707,0.00020141808826820367,0.00017876534373424474,0.00016422192408615413,0.00015294884616087067
FE|Transport|Pass|Road|LDV|Two Wheelers,RO,0.001028578441578594,0.0012458230563337119,0.0011720787039127389,0.0011264918503067411,0.0010131316065603673,0.0008936079166450286,0.0009096525730840186,0.0008073473256759901,0.0007416657415736217,0.0006907538079460123
FE|Transport|Pass|Road|LDV|Two Wheelers,SE,0.002242506678632173,0.0027161433793368318,0.0025553659450347536,0.0024559774885623592,0.002208829489521598,0.0019482439453811342,0.0019832245047301843,0.0017601786082796216,0.0016169796211545863,0.0015059814254245933
FE|Transport|Pass|Road|LDV|Two Wheelers,SI,0.0008232350514830683,0.000997109375873799,0.0009380872018637225,0.0009016012186287558,0.000810871992422678,0.000715209778396601,0.0007280513109775372,0.0006461700832437738,0.000593601042240914,0.0005528530675539245
FE|Transport|Pass|Road|LDV|Two Wheelers,SK,0.0009141316082984424,0.0011072040673862377,0.0010416650275264759,0.0010011504861754433,0.0009004034962094303,0.0007941788482142932,0.0008084382639304733,0.0007175162140701417,0.0006591428225192361,0.0006138957068037218
