Category,Country,Year,Value
FE|Transport|Pass|Road|Bus,PT,2040,0.0035007777776966975
FE|Transport|Pass|Road|Bus,RO,2040,0.017229975900677093
FE|Transport|Pass|Road|Bus,SE,2040,0.00829159944926281
FE|Transport|Pass|Road|Bus,SI,2040,0.0018376500960076616
FE|Transport|Pass|Road|Bus,SK,2040,0.0034474627932379377
FE|Transport|Pass|Road|Bus,EU27,2040,0.267667585228158
FE|Transport|Pass|Road|Bus,AT,2045,0.005687795293247742
FE|Transport|Pass|Road|Bus,BE,2045,0.006778449038007179
FE|Transport|Pass|Road|Bus,BG,2045,0.003848586075730366
FE|Transport|Pass|Road|Bus,CY,2045,0.000671578765055094
FE|Transport|Pass|Road|Bus,CZ,2045,0.007158278413280741
FE|Transport|Pass|Road|Bus,DE,2045,0.025978147026966936
FE|Transport|Pass|Road|Bus,DK,2045,0.0034741951332829014
FE|Transport|Pass|Road|Bus,EE,2045,0.0010498227651486046
FE|Transport|Pass|Road|Bus,EL,2045,0.010171855102654581
FE|Transport|Pass|Road|Bus,ES,2045,0.014462951325689914
FE|Transport|Pass|Road|Bus,FI,2045,0.005195629405393386
FE|Transport|Pass|Road|Bus,FR,2045,0.028218314803103977
FE|Transport|Pass|Road|Bus,HR,2045,0.001586195094940687
FE|Transport|Pass|Road|Bus,HU,2045,0.009492720548912858
FE|Transport|Pass|Road|Bus,IE,2045,0.00563206227544643
FE|Transport|Pass|Road|Bus,IT,2045,0.04414604055659104
FE|Transport|Pass|Road|Bus,LT,2045,0.001171308805657068
FE|Transport|Pass|Road|Bus,LU,2045,0.0006350315765849708
FE|Transport|Pass|Road|Bus,LV,2045,0.0012708662338221793
FE|Transport|Pass|Road|Bus,MT,2045,0.00029416783029991754
FE|Transport|Pass|Road|Bus,NL,2045,0.0018648391681696686
FE|Transport|Pass|Road|Bus,PL,2045,0.014746418753542994
FE|Transport|Pass|Road|Bus,PT,2045,0.00290334063362826
FE|Transport|Pass|Road|Bus,RO,2045,0.014289535733337693
FE|Transport|Pass|Road|Bus,SE,2045,0.006876568330667717
FE|Transport|Pass|Road|Bus,SI,2045,0.0015240396657340077
FE|Transport|Pass|Road|Bus,SK,2045,0.0028591242992620667
FE|Transport|Pass|Road|Bus,EU27,2045,0.221987862654159
FE|Transport|Pass|Road|Bus,AT,2050,0.0029533130348869834
FE|Transport|Pass|Road|Bus,BE,2050,0.0035196206734143757
FE|Transport|Pass|Road|Bus,BG,2050,0.0019983277943972874
FE|Transport|Pass|Road|Bus,CY,2050,0.0003487084570615756
FE|Transport|Pass|Road|Bus,CZ,2050,0.003716842090007916
FE|Transport|Pass|Road|Bus,DE,2050,0.013488811794621356
FE|Transport|Pass|Road|Bus,DK,2050,0.0018039302126512736
FE|Transport|Pass|Road|Bus,EE,2050,0.0005451066884061688
FE|Transport|Pass|Road|Bus,EL,2050,0.005281602222800492
FE|Transport|Pass|Road|Bus,ES,2050,0.007509697601776107
FE|Transport|Pass|Road|Bus,FI,2050,0.0026977623589242708
FE|Transport|Pass|Road|Bus,FR,2050,0.014651989502766617
FE|Transport|Pass|Road|Bus,HR,2050,0.0008236109789892334
FE|Transport|Pass|Road|Bus,HU,2050,0.0049289705216581095
FE|Transport|Pass|Road|Bus,IE,2050,0.0029243743970739093
FE|Transport|Pass|Road|Bus,IT,2050,0.02292225199616567
FE|Transport|Pass|Road|Bus,LT,2050,0.0006081867200339571
FE|Transport|Pass|Road|Bus,LU,2050,0.00032973180925123313
FE|Transport|Pass|Road|Bus,LV,2050,0.00065988060758805
FE|Transport|Pass|Road|Bus,MT,2050,0.00015274278395717357
FE|Transport|Pass|Road|Bus,NL,2050,0.000968293255887997
FE|Transport|Pass|Road|Bus,PL,2050,0.007656884342240946
FE|Transport|Pass|Road|Bus,PT,2050,0.0015075215080596427
FE|Transport|Pass|Road|Bus,RO,2050,0.007419653832100631
FE|Transport|Pass|Road|Bus,SE,2050,0.003570567827988005
FE|Transport|Pass|Road|Bus,SI,2050,0.0007913375883693215
FE|Transport|Pass|Road|Bus,SK,2050,0.00148456275692568
FE|Transport|Pass|Road|Bus,EU27,2050,0.115264283358004
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2005,0.11864827890668346
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2005,0.1664578744789528
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2005,0.09124361999916718
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2005,0.01100758151034573
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2005,0.12549309185453436
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2005,1.4297649173516198
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2005,0.10645686605781181
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2005,0.022217779692578665
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2005,0.1657445094256611
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2005,0.48339306929426346
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2005,0.11668949732905377
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2005,1.1465893751589502
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2005,0.03679997173957601
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2005,0.11636364054244068
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2005,0.09255245006644189
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2005,0.8889136483038944
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2005,0.05194632768187767
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2005,0.012882619264517753
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2005,0.02689501768392263
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2005,0.00432629157917904
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2005,0.19150912822178565
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2005,0.40801274627708
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2005,0.15507257122125842
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2005,0.18044587437276333
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2005,0.16419541187349979
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2005,0.04344570638263902
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2005,0.04519747725138994
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2005,6.40226534352189
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2010,0.1257341657389844
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2010,0.1763990356299788
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2010,0.09669285172373417
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2010,0.011664973910794994
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2010,0.1329877631241965
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2010,1.515153028283392
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2010,0.11281465997069581
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2010,0.023544665122500724
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2010,0.17564306714337713
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2010,0.5122621655517131
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2010,0.12365840223193968
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2010,1.2150657376511949
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2010,0.03899773168671858
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2010,0.12331308469684582
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2010,0.09807984745699984
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2010,0.9420011568089535
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2010,0.05504865502028691
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2010,0.013651992263883285
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2010,0.02850123610880931
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2010,0.00458466542847617
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2010,0.20294639492667796
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2010,0.4323799951988244
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2010,0.16433378175539515
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2010,0.19122242382584584
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2010,0.17400145472249662
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2010,0.04604036145571328
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2010,0.047896751205129574
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2010,6.78462004864356
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2015,0.12520130088511214
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2015,0.17565145166350696
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2015,0.096283064757706
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2015,0.011615537430409039
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2015,0.13242415732502905
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2015,1.5087317680613581
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2015,0.11233654833773896
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2015,0.023444882183899788
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2015,0.17489868699215133
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2015,0.5100911843996396
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2015,0.12313433452092316
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2015,1.2099162556235112
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2015,0.03883245822684028
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2015,0.12279048045104415
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2015,0.09766418236489206
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2015,0.9380089299880228
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2015,0.054815357305693216
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2015,0.013594134745045793
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2015,0.028380447085992494
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2015,0.004565235490247052
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2015,0.20208630252107831
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2015,0.4305475568825977
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2015,0.16363733066680916
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2015,0.19041201793234677
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2015,0.17326403176987812
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2015,0.04584524113710191
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2015,0.04769376345568317
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2015,6.75586664220426
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2020,0.12521161296260072
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2020,0.17566591901622397
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2020,0.0962909950141618
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2020,0.01161649413230596
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2020,0.13243506430572363
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2020,1.5088560332150882
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2020,0.11234580082300123
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2020,0.023446813197715792
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2020,0.17491309234417374
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2020,0.5101331975399391
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2020,0.12314447635483468
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2020,1.2100159091422404
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2020,0.03883565662266745
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2020,0.12280059396376582
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2020,0.09767222637569135
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2020,0.9380861881371205
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2020,0.054819872116706386
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2020,0.0135952544120931
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2020,0.028382784612579214
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2020,0.004565611501213361
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2020,0.20210294715333246
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2020,0.43058301849312175
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2020,0.16365080848870023
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2020,0.1904277010240542
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2020,0.17327830248518988
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2020,0.04584901713364305
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2020,0.04769769170388027
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2020,6.75642308227177
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2025,0.1145102777909988
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2025,0.1606524563417867
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2025,0.0880613892509857
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2025,0.010623678895065276
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2025,0.12111636967289025
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2025,1.37990015000998
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2025,0.10274405509604487
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2025,0.02144290796242711
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2025,0.15996397075083202
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2025,0.4665341558866185
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2025,0.11261981107160646
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2025,1.106600694687896
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2025,0.03551652856181786
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2025,0.11230531893148452
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2025,0.08932457229894812
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2025,0.8579117180414098
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2025,0.05013463716361579
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2025,0.012433322457343316
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2025,0.025957021665708485
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2025,0.0041754069684085795
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2025,0.1848300175465367
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2025,0.39378281209795885
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2025,0.1496642291986123
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2025,0.1741526079524181
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2025,0.15846889983486145
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2025,0.0419304852337131
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2025,0.04362116099113066
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2025,6.1789786563611
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2030,0.09808957698362332
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2030,0.13761499655696907
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2030,0.07543344219271793
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2030,0.009100250116664313
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2030,0.10374835950262455
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2030,1.1820233485169043
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2030,0.0880106231193278
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2030,0.018368008635628142
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2030,0.13702523936068206
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2030,0.3996334554602518
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2030,0.09647020198616445
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2030,0.9479148607938472
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2030,0.030423481016385562
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2030,0.09620080781837158
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2030,0.07651548559718566
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2030,0.734887724799409
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2030,0.04294536216724708
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2030,0.01065039194619486
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2030,0.022234801312692568
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2030,0.003576656271965352
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2030,0.1583255109039704
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2030,0.33731460797440005
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2030,0.12820247417848724
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2030,0.14917923503623076
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2030,0.13574456066059423
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2030,0.03591768039197163
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2030,0.03736591432398809
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2030,5.2929170576245
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2035,0.07360807035776767
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2035,0.10326861079786828
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2035,0.05660652529042111
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2035,0.006828980932118264
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2035,0.07785451605166123
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2035,0.8870102255276593
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2035,0.06604465365244716
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2035,0.013783662990096602
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2035,0.10282604706649913
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2035,0.29989167464497535
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2035,0.07239286409004705
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2035,0.711331274046949
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2035,0.02283029247395166
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2035,0.07219070617004522
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2035,0.05741850888231199
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2035,0.5514721239049281
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2035,0.032226922953030035
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2035,0.007992233464766595
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2035,0.016685369330208352
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2035,0.0026839830959443467
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2035,0.11881012952063888
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2035,0.2531265620671178
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2035,0.09620529550194211
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2035,0.11194661008985846
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2035,0.10186500420383597
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2035,0.026953232205512153
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2035,0.02804001133577767
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2035,3.97189409064838
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2040,0.05356358179949614
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2040,0.07514714969305304
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2040,0.04119179096859389
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2040,0.004969355628898316
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2040,0.056653662006414425
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2040,0.6454651581153226
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2040,0.0480597873458441
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2040,0.01003018224059199
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2040,0.07482510214430652
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2040,0.21822705265549602
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2040,0.05267929288921846
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2040,0.5176259980565135
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2040,0.016613290261397056
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2040,0.052532185347452943
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2040,0.04178266027589541
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2040,0.4012986901484007
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2040,0.023451089199195717
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2040,0.005815838519743514
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2040,0.012141714089630476
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2040,0.001953097634665937
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2040,0.08645649940633048
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2040,0.18419672254696623
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2040,0.07000727216617195
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2040,0.08146201058633869
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2040,0.07412576445297893
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2040,0.019613496875868216
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2040,0.020404331122154354
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2040,2.89029277617694
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2045,0.040756614620073524
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2045,0.0571795857734359
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2045,0.03134289929120085
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2045,0.0037811906051250467
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2045,0.043107861566364744
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2045,0.49113546585561774
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2045,0.03656876866280962
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2045,0.007631981626605089
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2045,0.05693453928116182
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2045,0.1660493116022015
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2045,0.04008375778118805
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2045,0.39386244555286065
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2045,0.01264107899448856
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2045,0.039971823418585364
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2045,0.03179249268730089
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2045,0.30534881186889773
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2045,0.017843971086369346
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2045,0.0044252807836684845
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2045,0.009238649570347462
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2045,0.0014861150979303167
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2045,0.06578488796538197
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2045,0.1401555792745348
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2045,0.05326864478480618
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2045,0.06198457347516269
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2045,0.056402412119064556
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2045,0.01492394098128248
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2045,0.0155256880176344
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2045,2.1992283723441
FE|Transport|Pass|Road|LDV|Four Wheelers,AT,2050,0.03664238406006036
FE|Transport|Pass|Road|LDV|Four Wheelers,BE,2050,0.05140751659176009
FE|Transport|Pass|Road|LDV|Four Wheelers,BG,2050,0.028178948720101113
FE|Transport|Pass|Road|LDV|Four Wheelers,CY,2050,0.0033994933006296405
FE|Transport|Pass|Road|LDV|Four Wheelers,CZ,2050,0.03875628126249419
FE|Transport|Pass|Road|LDV|Four Wheelers,DE,2050,0.4415571443594483
FE|Transport|Pass|Road|LDV|Four Wheelers,DK,2050,0.032877285771576496
FE|Transport|Pass|Road|LDV|Four Wheelers,EE,2050,0.006861561111203091
FE|Transport|Pass|Road|LDV|Four Wheelers,EL,2050,0.05118720664290446
FE|Transport|Pass|Road|LDV|Four Wheelers,ES,2050,0.14928724344145558
FE|Transport|Pass|Road|LDV|Four Wheelers,FI,2050,0.0360374496478745
FE|Transport|Pass|Road|LDV|Four Wheelers,FR,2050,0.35410347820386506
FE|Transport|Pass|Road|LDV|Four Wheelers,HR,2050,0.011365008496595682
FE|Transport|Pass|Road|LDV|Four Wheelers,HU,2050,0.03593681464807779
FE|Transport|Pass|Road|LDV|Four Wheelers,IE,2050,0.028583157314076204
FE|Transport|Pass|Road|LDV|Four Wheelers,IT,2050,0.2745249707583069
FE|Transport|Pass|Road|LDV|Four Wheelers,LT,2050,0.016042687740343498
FE|Transport|Pass|Road|LDV|Four Wheelers,LU,2050,0.003978564941184337
FE|Transport|Pass|Road|LDV|Four Wheelers,LV,2050,0.00830604182679716
FE|Transport|Pass|Road|LDV|Four Wheelers,MT,2050,0.0013360972368150691
FE|Transport|Pass|Road|LDV|Four Wheelers,NL,2050,0.0591441451319251
FE|Transport|Pass|Road|LDV|Four Wheelers,PL,2050,0.1260073882929503
FE|Transport|Pass|Road|LDV|Four Wheelers,PT,2050,0.04789137073230933
FE|Transport|Pass|Road|LDV|Four Wheelers,RO,2050,0.05572745843216564
FE|Transport|Pass|Road|LDV|Four Wheelers,SE,2050,0.050708795763489696
FE|Transport|Pass|Road|LDV|Four Wheelers,SI,2050,0.013417423950037592
FE|Transport|Pass|Road|LDV|Four Wheelers,SK,2050,0.013958426833092317
FE|Transport|Pass|Road|LDV|Four Wheelers,EU27,2050,1.97722434521154
FE|Transport|Pass|Road|LDV|Two Wheelers,AT,2005,0.0028600192051259276
FE|Transport|Pass|Road|LDV|Two Wheelers,BE,2005,0.0029334520124248325
FE|Transport|Pass|Road|LDV|Two Wheelers,BG,2005,0.0014153322025022503
FE|Transport|Pass|Road|LDV|Two Wheelers,CY,2005,0.00021804899952025135
FE|Transport|Pass|Road|LDV|Two Wheelers,CZ,2005,0.0029424770475123523
FE|Transport|Pass|Road|LDV|Two Wheelers,DE,2005,0.021723234385292677
FE|Transport|Pass|Road|LDV|Two Wheelers,DK,2005,0.0011034784272873927
FE|Transport|Pass|Road|LDV|Two Wheelers,EE,2005,0.00010934656525648605
FE|Transport|Pass|Road|LDV|Two Wheelers,EL,2005,0.013595721063291917
FE|Transport|Pass|Road|LDV|Two Wheelers,ES,2005,0.027905726798480687
